text,locale,variations,tags,severity,adjective,adverb,collapseDoubles,filterMode,noun,replacePhonetics,verb,definition,entryIgnores
slow eating,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow eats,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow jack,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow kit,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow play,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow play's,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow played,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow playful,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow playfulness,en,,Disney,none,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
slow playin,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow playing,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow plays,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow sets,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slow u tt,en,,Bullying;Disney;Sexual,medium,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
slower eat,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower eaten,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower eater,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower eaters,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower eating,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower eats,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower play,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower play's,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower played,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower playful,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower playfulness,en,,Disney,none,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
slower playin,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower playing,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slower plays,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly caress,en,,Disney;Sexual,medium,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
slowly eat,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly eaten,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly eater,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly eaters,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly eating,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly eats,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly go down,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly i,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly in,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly jack,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly kiss,en,,Disney;Sexual,mild,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
slowly kiss your neck,en,,Disney;Sexual,medium,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
slowly move,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly play,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly play's,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly played,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly playful,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly playfulness,en,,Disney,none,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
slowly playin,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly playing,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly plays,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly pulling,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly puts in her,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly puts it in her,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly slide,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly takes off boxers,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly takes off pants,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly takes off top,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly up,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly with,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slowly you,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
sluge,da,,Sexual,medium,FALSE,FALSE,FALSE,embeddable,FALSE,TRUE,TRUE,swallow,
sluitspier,nl,,Vulgarity,mild,FALSE,FALSE,TRUE,nonEmbeddable,TRUE,TRUE,FALSE,Sphincter,
slurp,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp all your come,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp her juice,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp his johnson,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp his juice,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp johnsons,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp me,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp my box,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp my clam,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp my kitten,en,,Disney;Sexual,medium,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
slurp on my,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp on your johnson,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp some juice,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp the juice,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp your come,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp your johnson,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slurp your juice,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slut,en,slutee;sluty,Microsoft;Vulgarity,medium,TRUE,FALSE,TRUE,embeddable,TRUE,TRUE,FALSE,"A woman who sleeps with lots of people, male or female or both.",slot
slut,fr,,Vulgarity,medium,TRUE,TRUE,TRUE,nonEmbeddable,TRUE,TRUE,TRUE,,slot
slyna,sv,,Microsoft,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
slÃ¥,da,,Bullying;Harm-Abuse,mild,FALSE,FALSE,FALSE,nonEmbeddable,FALSE,TRUE,TRUE,beat,
slÃ¥ dig selv ihjel,da,drÃ_b dig selv,Bullying,severe,FALSE,FALSE,FALSE,embeddable,FALSE,TRUE,TRUE,kill yourself,
slÃ¥ i hjel,no,,Threats,medium,FALSE,FALSE,FALSE,embeddable,TRUE,FALSE,FALSE,kill,
slÃ¥ ihjel,da,,Harm-Abuse;Threats,severe,FALSE,FALSE,FALSE,embeddable,FALSE,TRUE,TRUE,kill,
slÃ¥ mig selv ihjel,da,drÃ_b mig selv,Harm-Abuse,severe,FALSE,FALSE,FALSE,embeddable,FALSE,TRUE,TRUE,kill myself,
slÃ¥skamp,da,,Bullying;Harm-Abuse;Threats,medium,FALSE,FALSE,FALSE,embeddable,TRUE,TRUE,FALSE,fight;beating,
slÃ¸v,no,slÃ¸ving,Bullying,mild,FALSE,FALSE,FALSE,embeddable,TRUE,FALSE,FALSE,stupid,
sm like,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smack,en,,Alcohol-Drug;Bullying,mild,TRUE,FALSE,TRUE,embeddable,TRUE,TRUE,TRUE,,
small butte,en,,Disney;Sexual,medium,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
small ckkock,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smandrappata,it,,Vulgarity,high,FALSE,FALSE,TRUE,nonEmbeddable,TRUE,TRUE,FALSE,A woman who likes to fuck.,
smart ace,en,,Bullying;Disney,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smart as,en,,Bullying;Disney,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smart ash,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smash,en,,Violence,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,TRUE,,
smash face,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smash her face,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smash his face,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smash u,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smash ur face,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smash you,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smash your face,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smb,en,,Vulgarity,medium,FALSE,FALSE,TRUE,nonEmbeddable,FALSE,TRUE,FALSE,"Acronym of ""Suck my balls.""",
smc,en,,Sexual,medium,FALSE,FALSE,FALSE,exactMatch,FALSE,FALSE,FALSE,suck my cock,
smd,en,,Vulgarity,medium,FALSE,FALSE,TRUE,exactMatch,FALSE,TRUE,FALSE,"Short for ""suck my dick""",
smeg,en,,Disney;Microsoft;Vulgarity,medium,FALSE,FALSE,TRUE,nonEmbeddable,FALSE,TRUE,FALSE,,
smegma,en,shagma;shmegma,Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,TRUE,TRUE,FALSE,A substance that grows around an uncircumsized penis.,
smell brief,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell briefs,en,,Disney;Sexual;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell disguise,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell disguise's,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell disguiseed,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell disguises,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell fish,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell her pooh,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell his pooh,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell like as,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell like but,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell my box,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell my finger,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell my pit,en,,Disney;Vulgarity,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell my pooh,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell your,en,,Disney;Vulgarity,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smell your pooh,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smells brief,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smells briefs,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smells disguise,en,,Disney;Vulgarity,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smells disguise's,en,,Disney;Vulgarity,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smells disguiseed,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smells disguises,en,,Disney;Vulgarity,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smells like as,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smells like but,en,,Disney;Vulgarity,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smells like fish,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smells like my pants,en,,Disney;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smells like tuna,en,,Disney;Sexual;Vulgarity,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smex,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,nonEmbeddable,FALSE,TRUE,FALSE,,
smexi,en,,Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smexy,en,,Disney,medium,FALSE,FALSE,TRUE,nonEmbeddable,FALSE,TRUE,FALSE,,
smith,es,,Names-Last,medium,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
smiths station,es,,Places,medium,FALSE,FALSE,FALSE,nonEmbeddable,FALSE,FALSE,FALSE,Ciudad de Alabama.,
smoke,en,,Alcohol-Drug,mild,TRUE,TRUE,TRUE,embeddable,TRUE,TRUE,TRUE,,
smoke bud,en,smoken bud;smokin bud;smoking bud,Alcohol-Drug,medium,FALSE,FALSE,TRUE,embeddable,TRUE,TRUE,FALSE,To smoke the bud portion of a marijuana plant.,
smoke rise,es,,Places,medium,FALSE,FALSE,FALSE,nonEmbeddable,FALSE,FALSE,FALSE,Ciudad de Alabama.,
smokes wed,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smokes weeded,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smokes weeding,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smokes weeds,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smoking crystal,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smoking dust,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smoking grass,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
smooch kay lean on lip,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smooth,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smrad,cs,,Microsoft,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smurf,no,,Bullying,medium,FALSE,FALSE,FALSE,embeddable,TRUE,FALSE,FALSE,smurf;midget,
smut,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
smyrna,es,,Places,medium,FALSE,FALSE,FALSE,nonEmbeddable,FALSE,FALSE,FALSE,Ciudad de Delaware.,
snake,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
snapchat,da,snap chat;snaptjat,Grooming;PII,medium,FALSE,FALSE,FALSE,embeddable,TRUE,TRUE,FALSE,snapchat,
snaps off arm,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
snatch,en,snatches,Sexual,medium,FALSE,FALSE,TRUE,embeddable,TRUE,TRUE,FALSE,A euphemism for the vagina.,
snead,es,,Places,medium,FALSE,FALSE,FALSE,nonEmbeddable,FALSE,FALSE,FALSE,Ciudad de Alabama.,
sneiper,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
snerpe,da,,Bullying,mild,FALSE,FALSE,FALSE,embeddable,TRUE,TRUE,FALSE,prude,
snert,en,,Vulgarity,mild,FALSE,FALSE,TRUE,embeddable,TRUE,TRUE,FALSE,An obnoxious participant in a chat room conversation.,
snif,fr,,Alcohol-Drug,medium,TRUE,TRUE,TRUE,nonEmbeddable,TRUE,TRUE,TRUE,,
sniffer,fr,snifer;sniffÃ©,Alcohol-Drug,medium,TRUE,TRUE,TRUE,embeddable,TRUE,TRUE,TRUE,,
snikkel,nl,,Vulgarity,medium,FALSE,FALSE,TRUE,nonEmbeddable,TRUE,TRUE,FALSE,Prick,
sniper,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
snog,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,kiss,
snoging,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
snort a can of raid,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
snort snow,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
snort some coke,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
snort some raid,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
snorts coke,en,,Alcohol-Drug,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,TRUE,,
snot,en,,Microsoft,medium,FALSE,FALSE,FALSE,nonEmbeddable,TRUE,TRUE,FALSE,,
snotklat,da,,Bullying,high,TRUE,FALSE,TRUE,exactMatch,TRUE,TRUE,FALSE,scumbag,
snotskovl,da,,Bullying,mild,FALSE,FALSE,FALSE,embeddable,TRUE,TRUE,FALSE,idiot,
snuggling u,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
snut,no,politi;purk;purken,Bullying;Microsoft,medium,FALSE,FALSE,FALSE,embeddable,TRUE,FALSE,FALSE,cop,
so,da,,Bullying,high,FALSE,FALSE,FALSE,nonEmbeddable,TRUE,TRUE,FALSE,bitch,
so bad i can,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so bad now,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so close it,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so close to my,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so deep,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so deep inside,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so ex,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so fate,en,,Bullying;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so fruit,en,,Disney,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so fruity,en,,Bullying;Disney,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so gently,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so good inside,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so good so,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so great so,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so hard so,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so hay,en,,Bullying;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so horn,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so hot and,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so hrny,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so hut,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so i can feel,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so i can penetrate,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so i can rub,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so i can start licking,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so i can taste,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so i side,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so i slide,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so lexi,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so moist,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so much so,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so nice oh,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so psst,en,,Disney;Vulgarity,mild,FALSE,FALSE,FALSE,embeddable,FALSE,FALSE,FALSE,,
so ready for u,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so slick,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so soft,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so tasty,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so tight,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so u can get on,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so want to feel,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so warm,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so wasted,en,,Alcohol-Drug;Disney,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so we can do it long,en,,Disney;Sexual,mild,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so wet,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so wild,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
so.i.side,en,,Disney;Harm-Abuse,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
soacha,es,,Places,medium,FALSE,FALSE,FALSE,nonEmbeddable,FALSE,FALSE,FALSE,City in Colombia,
soap over your,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
soap u,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
sobar,es,sobador;sobadora,Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,TRUE,,
sobo,en,,Disney;Sexual,medium,FALSE,FALSE,TRUE,nonEmbeddable,FALSE,TRUE,FALSE,,
sobrenome,pt,,Grooming;PII,medium,FALSE,FALSE,TRUE,embeddable,TRUE,TRUE,FALSE,Portuguese for surname,
socar,pt,,Sexual,medium,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,TRUE,,
soccia,it,,Vulgarity,severe,FALSE,FALSE,TRUE,nonEmbeddable,FALSE,TRUE,FALSE,Expression: Shit! Suck it,
social is,en,,Disney,none,FALSE,FALSE,TRUE,embeddable,FALSE,TRUE,FALSE,,
